Name,Citations_All,H-Index_All,i10-Index_All,Journals,Journal Description,No. of Journals
Dr.Priya R,102,2,1,Multibiometric Template using Iris and Fingerprint,,4
Dr.Priya R,102,2,1,Encryption and Decryption using 3D Matrices,,4
Dr.Kirubavathi G,256,5,5,Botnet detection via mining of traffic flow characteristics,"Botnet is one of the most serious threats to cyber security as it provides a distributed platform for several illegal activities. Regardless of the availability of numerous methods proposed to detect botnets, still it is a challenging issue as botmasters are continuously improving bots to make them stealthier and evade detection. Most of the existing detection techniques cannot detect modern botnets in an early stage, or they are specific to command and control protocol and structures. In this paper, we propose a novel approach to detect botnets irrespective of their structures, based on network traffic flow behavior analysis and machine learning techniques. The experimental evaluation of the proposed method with real-world benchmark datasets shows the efficiency of the method. Also, the system is able to identify the new botnets with high detection accuracy and low false positive rate.",9
Dr.Kirubavathi G,256,5,5,HTTP botnet detection using adaptive learning rate multilayer feed-forward neural network,,9
Dr.Kirubavathi G,256,5,5,Structural analysis and detection of android botnets using machine learning techniques,"Nowadays, smartphone devices are an integral part of our lives since they enable us to access a large variety of services from personal to banking. The worldwide popularity and adoption of smartphone devices continue to approach the capabilities of traditional computing environments. The computer malware like botnets is becoming an emerging threat to users and network operators, especially on popular platform such as android. Due to the rapid growth of botnet applications, there is a pressing need to develop an effective solution to detect them. Most of the existing detection techniques can detect only malicious android applications, but it cannot detect android botnet applications. In this paper, we propose a structural analysis-based learning framework, which adopts machine learning techniques to classify botnets and benign applications using the botnet characteristics-related unique patterns of …",9
Dr.Kirubavathi G,256,5,5,Botnets: A study and analysis,"Botnets are an emerging phenomenon that is becoming one of the most significant threats to cyber security and cyber crimes as they provide a distributed platform for several illegal activities such as launching distributed denial of service (DDoS), malware dissemination, phishing, identity theft, spamming, and click fraud. The characteristic of botnets is the use of command and control (C&C) channels through which they can be updated and directed. We investigate the state-of-art research on recent botnet analysis. This paper aims to provide a concise overview of existing botnets in multiple views. The major advantage of this paper is to identify the nature of the botnet problem and find the specific ways of detecting the botnet.",9
Dr.Kirubavathi G,256,5,5,Http botnet detection using hidden semi-markov model with snmp mib variables,"Botnet has become a prevalent platform for many malicious attacks and hence it is considered as a serious threat to internet security. A botmaster can control millions of compromised systems using command & control (C&C) infrastructure. At early time IRC protocol-based botnets were used by the attackers. Recently attackers have shifted their paradigm towards HTTP-based C&C server because of several advantages and in this situation, bots frequently request and download commands from web servers which are under the control of botmaster. Since web-based C&C bots try to blend into normal HTTP traffic, it is difficult to identify HTTP botnets. In this work, we propose a hidden semi-Markov model (HsMM) to characterise the normal network behaviour considering that most of the communications of web-based bots are based on TCP. We use TCP-based MIB variables as observed sequence and forward …",9
Dr.Kirubavathi G,256,5,5,Detection of IoT Botnet using Machine learning and Deep Learning Techniques,"In recent years, there has been a proliferation of IoT (Internet of Things) devices and its enabling technologies in industries, product flow management, healthcare, transportation and other smart environments. The provision of IoT devices with IP (Internet Protocol) address allows for communication between these cyber-physical systems without any intervention. Lack of security on these end devices has led to many attacks like denial-of-service, Botnets, identity theft and data theft attacks. Mirai, Torii, Emotet, Dridex, Trickbot, Glupteba and QBots are all example of IoT vulnerabilities. Artificial intelligence enables to build strong secure cyber-physical systems. Machine learning and Deep learning techniques combats cyber-attacks by detection and prevention of these Botnets. In this paper, we explore on Botnet attacks that is prevalent in IoT devices because of lack of standards in security when manufacturing or illiteracy of security awareness by the users. Machine learning and Deep learning are prospective solutions to detect and prevent cyber intrusions on IoT devices using anomaly detection. In this paper, firstly we present a framework for Botnet detection to detect an attack on real time traffic. Secondly, we compare and contrast different machine learning and deep learning algorithms for detection of Botnets on the standard features using the Aposemat IoT-23 dataset. Among the deep learning models Gated Recurrent Unit (GRU) efficiently detects Botnets with 99.87% accuracy. Thirdly, the raw packet captured (pcap) files form Aposemat IoT-23 dataset are analyzed for attacks using Wireshark tool. Then deep learning model GRU is used to …",9
Dr.Kirubavathi G,256,5,5,Behavioural Based Detection of Android Ransomware Using Machine Learning Techniques,"Behavioural Based Detection of Android Ransomware Using Machine Learning Techniques | Research Square Research Square Browse Preprints COVID-19 Preprints Protocols Videos Journals Tools & Services Overview Digital Editing Professional Editing Badges Research Promotion Your Cart About Preprint Platform In Review Editorial Policies Our Team Advisory Board Blog Help Center Sign In Submit a Preprint Cite Share Download PDF Research Article Behavioural Based Detection of Android Ransomware Using Machine Learning Techniques Kirubavathi G, Sreevarsan S, VARADHAN P This is a preprint; it has not been peer reviewed by a journal. https://doi.org/10.21203/rs.3.rs-2555218/v1 This work is licensed under a CC BY 4.0 License Status: Under Review International Journal of Information Security Version 1 posted 17 Feb, 2023 3 You are reading this latest preprint version Abstract Currently the �",9
Dr.Kirubavathi G,256,5,5,Botnet Detection Based On Network Traffic Flow Statistical Features and Model Based Clustering,"Botnet is one of the most notorious threats to cybersecurity and cyberspace, providing a distributed platform for multiple illegal activities, such as DDoS, spamming, phishing, click fraud, identity theft, etc. Regardless of numerous methods have been proposed to detect botnets, botnet detection is still a challenging issue, as botmaster’s are continuously improving bots to write them stealthier. Existing botnet detection mechanisms are not cope-up with the modern botnets. In this paper, we propose a novel approach to detect botnet based on network traffic flow behavior analysis using model based clustering called Gaussian Mixture Model (GMM). We have analyzed the botnet traffic flow statistical behaviors in a mananged environment. The proposed model effectively detects the bot irrespective of their structural properties. Our experimental evaluation based on real-world data shows that the proposed model can achieve high detection accuracy with a low false positive rate using traffic flow behaviors. We have compared the proposed model with traditional clustering techniques such as K-Means and X-Means clustering. Our model achieves the improved detection rate compared to the K-Means and X-Means clustering. Also we have compared our proposed model with existing botnet detection methods. Our model achieves the better detection rate with minimum number of features than the prevailing methods.",9
Dr.Kirubavathi G,256,5,5,Analysis and detection of botnets using machine learning techniques,"As the primary vehicle for most organized cybercrimes, botnet has become one of the most serious threats to cyber security. Today, there is a high incentive for cybercriminals to engage in malicious, profit-oriented illegal activity on the Internet. A popular tool of choice for digital criminals today is botnets. This has led to a surge in the number of new botnet threats and has created several major challenges for the cyber security. Botnet has affected desktop computers and mobile devices alike. Microsoft Windows is the most widely used consumer operating system worldwide, mostly used in desktop computers. Hence a vulnerability identified in one system could compromise a large number of systems. On the other hand, the ubiquity of mobile devices has led to a rowing adoption of mobile applications in a variety of application areas and 60% of Android malware includes elements of large or small botnets confirming��",9
Dr.Krishnasamy R,506,9,9,Delay-dependent stability of neutral systems with time-varying delays using delay-decomposition approach,"This paper is concerned with the problem of asymptotic stability of neutral systems. A new delay-dependent stability condition is derived in terms of linear matrix inequality to ensure a large upper bound of the time-delay by non-uniformly dividing the delay interval into multiple segments. A new Lyapunov�Krasovskii functional is constructed with different weighting matrices corresponding to different segments in the Lyapunov�Krasovskii functional, where both constant time delays and time-varying delays have been taken into account. Numerical examples are given to demonstrate the effectiveness and less conservativeness of the proposed methods.",20
Dr.Krishnasamy R,506,9,9,Delay dependent stability analysis of neutral systems with mixed time-varying delays and nonlinear perturbations,This paper is concerned with the problem of stability of neutral systems with interval time-varying delays and nonlinear perturbations. The uncertainties under consideration are nonlinear time-varying parameter perturbations and norm-bounded uncertainties. A new delay-dependent stability condition is derived in terms of linear matrix inequality by constructing a new Lyapunov functional and using some integral inequalities without introducing any free-weighting matrices. Numerical examples are given to demonstrate the effectiveness and less conservativeness of the proposed methods.,20
Dr.Krishnasamy R,506,9,9,Delay-dependent stability criterion for a class of non-linear singular Markovian jump systems with mode-dependent interval time-varying delays,This paper deals with the problem of stability analysis of non-linear singular systems with Markovian jumping parameters and mode-dependent interval time varying delays. New delay-dependent stability conditions are derived in terms of linear matrix inequalities (LMIs) by constructing a mode-dependent Lyapunov�Krasovskii functional and using some integral inequalities. Numerical examples are presented to illustrate the usefulness and less conservativeness of the proposed theoretical results.,20
Dr.Krishnasamy R,506,9,9,Synchronization and periodicity of coupled inertial memristive neural networks with supremums,"This paper investigates the periodicity and synchronization of inertial memristive neural networks with supremums and time delays. The analysis in this paper employs the results from the theory of differential equations with discontinuous right-hand side as introduced by Filippov. Further, by employing the second order differential inclusion theory and then choosing suitable variable transformation, the original system can be transformed into first order differential equations. By using the matrix measure method and Halany inequality techniques, the sufficient condition that guarantee the global exponential synchronization of drive-response system of coupled inertial memristive neural networks via the state feedback controller is derived. Furthermore, the global exponential periodicity of the addressed neural networks is also discussed. Finally, numerical examples and simulations are given to demonstrate the …",20
Dr.Krishnasamy R,506,9,9,Stochastic stability of Markovian jumping uncertain stochastic genetic regulatory networks with interval time-varying delays.,"This paper investigates the robust stability problem of stochastic genetic regulatory networks with interval time-varying delays and Markovian jumping parameters. The structure variations at discrete time instances during the process of gene regulations known as hybrid genetic regulatory networks based on Markov process is proposed. The jumping parameters considered here are generated from a continuous-time discrete-state homogeneous Markov process, which is governed by a Markov process with discrete and finite state space. The new type of Markovian jumping matrices Pi�and Qi�are introduced in this paper. The parameter uncertainties are assumed to be norm bounded and the discrete delay is assumed to be time-varying and belong to a given interval, which means that the lower and upper bounds of interval time-varying delays are unavoidable. Based on the Lyapunov�Krasovskii functional and��",20
Dr.Krishnasamy R,506,9,9,A descriptor system approach to the delay-dependent exponential stability analysis for switched neutral systems with nonlinear perturbations,"In this paper, the problem of exponential stability analysis for switched neutral systems with mixed time-delays and nonlinear perturbations based on descriptor system approach is addressed. Delay-dependent exponential stability results are derived in terms of linear matrix inequalities based on piecewise descriptor type Lyapunov–Krasovskii functional. Average dwell time approach is used to analyze switched neutral systems. In addition convex combination, delay decomposition and free-weighting matrix approaches have been employed to derive less conservative results. Further, numerical examples are illustrated to demonstrate the effectiveness and less conservativeness of the derived theoretical results.",20
Dr.Krishnasamy R,506,9,9,Delay-interval-dependent robust stability results for uncertain stochastic systems with Markovian jumping parameters,"This paper is concerned with the robust stability analysis of Markovian jumping uncertain stochastic systems with interval time-varying delays. The parametric uncertainties which appear in all system matrices are assumed to be norm bounded. A new Markovian jumping matrix Pi�is introduced for deriving the stability results. Based on the Lyapunov stability theory and stochastic analysis technique, new improved delay-dependent robust stability criteria are derived by considering the relationship among the time-varying delay, its upper bound and their difference without ignoring any terms. Numerical examples are given to verify the effectiveness and less conservativeness of the proposed method.",20
Dr.Krishnasamy R,506,9,9,Stabilisation analysis for switched neutral systems based on sampled-data control,"In this paper, the problem of stabilisation analysis for switched neutral systems based on sampled-data control and average dwell time approach is investigated. Delay-dependent stabilisation results are derived in terms of linear matrix inequalities by constructing piecewise Lyapunov–Krasovskii functional based on the Wirtinger's inequality. Also, the controller gain matrix is designed by applying an input-delay approach. Further convex combination technique and some integral inequalities are used to derive less conservative results. The effectiveness of the derived results is validated through numerical examples.",20
Dr.Krishnasamy R,506,9,9,Robust exponential stabilization results for impulsive neutral time-delay systems with sector-bounded nonlinearity,"In this paper, the problem of robust exponential stabilization analysis for nonlinear neutral systems with time-varying delays under impulsive control is addressed. Sufficient delay-dependent exponential stabilization results are derived in terms of linear matrix inequalities by constructing suitable Lyapunov–Krasovskii functional. The control gain matrices are designed using impulsive state-feedback control approach. Also, the nonlinear function is assumed to satisfy the sector-bounded condition which includes Lipschitz condition as a special case. Further numerical examples are provided to show the effectiveness of the derived results.",20
Dr.Krishnasamy R,506,9,9,Stochastic stability of mode-dependent Markovian jump inertial neural networks,"The problem of stochastic stability analysis for Markovian jump inertial neural networks with mode-dependent time-varying delay is considered in this paper. The time-delay is assumed to be mode-dependent and time-varying. Using the suitable transformation technique, the second-order inertial neural network model is transformed into a system of first-order differential equations model. Delay-dependent stochastic stability condition is formulated in terms of linear matrix inequalities through the construction of Lyapunov–Krasovskii functional candidate involving mode-dependent time-varying delay. An integral inequality technique is used in the process to find the bounds of some integral terms. Finally, a numerical example is illustrated to show the effectiveness of the derived theoretical results.",20
Dr.Krishnasamy R,506,9,9,Robust stability results for nonlinear M arkovian jump systems with mode‐dependent time‐varying delays and randomly occurring uncertainties,"This article is concerned with the robust stability analysis for Markovian jump systems with mode‐dependent time‐varying delays and randomly occurring uncertainties. Sufficient delay‐dependent stability results are derived with the help of stability theory and linear matrix inequality technique using direct delay‐decomposition approach. Here, the delay interval is decomposed into two subintervals using the tuning parameter η such that , and the sufficient stability conditions are derived for each subintervals. Further, the parameter uncertainties are assumed to be occurring in a random manner. Numerical examples are given to validate the derived theoretical results. © 2015 Wiley Periodicals, Inc. Complexity 21: 50–60, 2016",20
Dr.Krishnasamy R,506,9,9,Stochastic stability analysis for switched genetic regulatory networks with interval time-varying delays based on average dwell time approach,"In this article, the problem of stochastic stability analysis for switched stochastic genetic regulatory networks with interval time-varying delays based on average dwell time approach is investigated. By constructing the piecewise Lyapunov-Krasovskii functional, delay-dependent stability conditions are derived by using free-weighting matrix and convex combination approach. The derived stability conditions are expressed in terms of linear matrix inequalities which can be easily solved by using the MATLAB LMI control toolbox. Finally, numerical examples are provided to demonstrate the effectiveness and less conservativeness of the proposed theoretical results.",20
Dr.Krishnasamy R,506,9,9,Fuzzy-Based Sliding Mode Control Design for Stability Analysis of Nonlinear Interconnected Systems,"In general, the nonlinear interconnected systems are highly interconnected with N number of sub-systems, therefore, it is difficult to a design decentralized control scheme for analyzing the stability of the system. This study is mainly concerned with fuzzy based sliding mode control design to analyze the stability and stabilization of nonlinear interconnected systems. In order to derive the stabilization condition, we proposed a fuzzy-based- sliding model controller and the sufficient condition is derived based on suitable Lyapunov function and LMI approach. The sufficient condition contains the information on the sliding motions, some tuning parameters and slack variables. The condition ensures that the asymptotic stability of the states of nonlinear interconnected systems under the fuzzy-based sliding mode controller. Finally, the numerical example and their simulation results are given to demonstrate the effectiveness …",20
Dr.Krishnasamy R,506,9,9,Mean-Square Stochastic Stability of Delayed Hybrid Stochastic Inertial Neural Networks,"This work considers the problem of mean-square stochastic stability analysis of hybrid stochastic inertial neural networksInertial neural networks (INNs) with the effect of time-delays. Here, the hybrid stochastic INNs are represented as the combination of a two-level system in which the first level is directed by the system of second-order differential equations and the second level is directed by the discrete set representing the switch (jump) nodes. Initially, sufficient delay-dependent mean-square stability conditions for the hybrid INNs with time-delays are established using variable transformation techniques and some integral inequalities. This process is carried out mainly based on Lyapunov theory and linear matrix inequality technique. Some general cases on time-delay such as time-varying delay, interval time-varying delay, and mode-dependent delay are considered and corresponding results are established …",20
Dr.Krishnasamy R,506,9,9,Non-fragile sampled-data control for synchronization of chaotic fractional-order delayed neural networks via LMI approach,"This study addresses the master and slave synchronization problem of chaotic fractional-order delayed neural networks using a non-fragile sampled-data control (NFSDC) scheme which includes uncertainty information in the control gain matrix. An appropriate Lyapunov functional is constructed with information about sampling instants. A new, improved fractional-order inequality is developed to estimate the integral term. Then, based on the new integral inequality, the delay-dependent stability criteria are derived in the form of linear matrix inequality, which guarantees the asymptotic stability of the fractional-order error systems. This implies that the proposed NFSDC can synchronize the fractional-order master and slave systems. Moreover, numerical simulation results illustrate the synchronization nature and the influence of fractional derivatives in the system dynamics. Finally, it can be concluded that the proposed …",20
Dr.Krishnasamy R,506,9,9,Impulsive Control Approach to Stabilization of Delayed Inertial Neural Networks,"Stabilization of delayed inertial neural networks based on impulsesl is investigated in this paper. Delay-dependent sufficient conditions of stabilization results are obtained as linear matrix inequalities via Lyapunov stability theory which involves the construction of Lyapunov-Krasovskii functional. Information of time-delay is taken into account to obtain these results. Here, time-delay is considered to be time-varying and the activation function is assumed to be sector bounded. Derived conditions can be validated via MATLAB. Finally, an example is provided to support the derived results.",20
Dr.Krishnasamy R,506,9,9,Mean-square asymptotic stability of stochastic inertial neural networks with time-delay and Markovian jump parameters,"This paper investigates the stability of inertial neural networks (INNs) which incorporates the effects of both intrinsic and extrinsic noises along with time-delay. These intrinsic and extrinsic noises are taken to be in the form of Markovian jump parameters and Brownian motion respectively. Required sufficient stability conditions are established in the form of linear matrix inequalities from the construction of Lyapunov-Krasovskii functional. Derived conditions will be delay-dependent which includes information about the bounds of the time-delay and also its derivatives. Theory of Lyapunov stability, Ito calculus and linear matrix inequality are used to derive the main results. Numerical example is given to demonstrate the validity of the derived theoretical results.",20
Dr.Krishnasamy R,506,9,9,"Controllability of Systems with effects of Delay, Impulses, White Noise and Fuzziness",,20
Dr.Krishnasamy R,506,9,9,Controllability of Finite Dimensional Systems,,20
Dr.Krishnasamy R,506,9,9,Studies on stability and stabilization analysis for dynamical time delay systems,,20
Dr.Sivakumar M,41,4,3,Stability and Hopf bifurcation analysis of a diffusive predator–prey model with Smith growth,"In this paper, we consider a diffusive Holling–Tanner predator–prey model with Smith growth subject to Neumann boundary condition. We analyze the local stability, existence of a Hopf bifurcation at the co-existence of the equilibrium and stability of bifurcating periodic solutions of the system in the absence of diffusion. Furthermore the Turing instability and Hopf bifurcation analysis of the system with diffusion are studied. Finally numerical simulations are given to demonstrate the effectiveness of the theoretical analysis.",10
Dr.Sivakumar M,41,4,3,Spatial pattern of ratio-dependent predator-prey model with prey harvesting and cross-diffusion,This study focuses on the spatial-temporal dynamics of predator–prey model with cross-diffusion where the intake rate of prey is per capita predator according to ratio-dependent functional response and the prey is harvested through nonlinear harvesting strategy. The permanence analysis and local stability analysis of the proposed model without cross-diffusion are analyzed. We derive the conditions for the appearance of diffusion-driven instability and global stability of the considered model. Also the parameter space for Turing region is specified by keeping the cross-diffusion coefficient as one of the crucial parameters. Numerical simulations are given to justify the proposed theoretical results and to show that the cross-diffusion term plays a significant role in the pattern formation.,10
Dr.Sivakumar M,41,4,3,Bifurcation and spatiotemporal patterns of a density-dependent predator–prey model with Crowley–Martin functional response,"In this paper, we consider a diffusive density-dependent predator–prey model with Crowley–Martin functional responses subject to Neumann boundary condition. We analyze the stability of the positive equilibrium and the existence of spatially homogeneous and inhomogeneous periodic solutions through the distribution of the eigenvalues. The direction and stability of Hopf bifurcation are determined by the normal form theory and the center manifold theory. Finally, numerical simulations are given to verify our theoretical analysis.",10
Dr.Sivakumar M,41,4,3,"Phase Portraits, Hopf Bifurcations and Limit Cycles of the Ratio Dependent Holling-Tanner Models for Predator-prey Interactions","In this paper we consider a ratio dependent Holling Tanner predator prey model with type II functional responses. We analyzed the local stability, phase portraits, existence and uniqueness of stable limit cycles and Hopf bifurcation. The ranges of the parameter involved are provided under which the unique interior equilibrium can be determined for a stable (or an unstable) node or focus without diffusion. Furthermore the Turing instability analysis of the system with diffusion are studied. Numerical simulations using MATLAB are carried out to demonstrate the theoretical results obtained.",10
Dr.Sivakumar M,41,4,3,Thermally Radiative Casson Fluid Flow over a Cylinder with Newtonian Heating and Heat generation/absorption,"This communication explains the impact of thermally radiative flow of a Casson fluid over a cylinder with velocity slip, suction/injection, and Newtonian heating condition. The governing PDE expressions are remodeled into an ODE expressing by applying suitable variables. The homotopy analysis (HAM) technique was implemented for solving our models. The impact of velocity field, temperature distribution, skin friction coefficient, Nusselt number in terms of diverse physical parameters like Casson parameter, suction/injection parameter, Newtonian heating parameter, radiation parameters, heat generation/absorption, Hartmann number and velocity slip parameter. The Hartmann number leads to slow down the fluid velocity, skin friction coefficient and local Nusselt number. The slip parameter decreases the fluid velocity and enhance the fluid heat transfer gradient.",10
Dr.Sivakumar M,41,4,3,Nonfragile Synchronization of Semi-Markovian Jumping Neural Networks with Time Delays via Sampled-Data Control and Application to Chaotic Systems,"This study discusses the synchronization problem for delayed neural networks with semi-Markovian jumping parameters. With the support of Jenson’s inequality and Writinger-based integral inequality, a suitable Lyapunov–Krasovskii functional was constructed, and a synchronization criterion for the considered system was derived in the form of LMIs. In order to cope with system uncertainties, the nonfragile controller was taken into account. Also, sampled-data controller is used to improve the effectiveness of the bandwidth usage. In order to achieve the benefits of both control techniques, the nonfragile sampled-data controller was considered for synchronization of semi-Markovian jumping neural networks and to assure that the error system is asymptotically stable. At last, numerical simulations are exhibited to validate the proposed technique.",10
Dr.Sivakumar M,41,4,3,The First International Conference on Advances in Computational Science and Engineering (ICACSE 2020),"The First International Conference on Advances in Computational Science and Engineering (ICACSE 2020) on December 25 & 26th, 2020 which is planned to be held at Coimbatore, India. As the covid-19 pandemic spreads endless, according to the direction received from the government and suggestions received from some participants, the organizing committee decided to convert ICACSE 2020 into a fully virtual mode conference. ICACSE 2020 conference was organized by the Live4Research Institute of Research and Development, India. The main objective of the conference is to provide a platform for researchers, professors, and engineers to share their contributions to recent trends and developments in Engineering and Sciences. The scientific event brings together more than 300 researchers. Initially, the conference structure was divided into oral presentations and keynote speeches. In the oral …",10
Dr.Sivakumar M,41,4,3,Spatiotemporal Patterns and Bifurcation Analysis of a Diffusive Predator-prey Model with Prey Refuge,,10
Dr.Sivakumar M,41,4,3,Dynamics of Modified Leslie-Gower Predator-Prey Model with Beddington- DeAngelis function and Nonlinear Prey Harvesting,,10
Dr.Sivakumar M,41,4,3,"Discontinuity, Nonlinearity, and Complexity","This paper is concerned with a diffusive Leslie-Gower predator-prey system with ratio dependent Holling type III functional response subject to Neumann boundary conditions. By linearizing the system at the positive constant steady-state solution and analyzing the associated characteristic equation in detail, local stability, existence of a Hopf bifurcation at the coexistence of the equilibrium and stability of bifurcating periodic solutions of the system in the absence of diffusion are studied. Furthermore, Turing instability and Hopf bifurcation analysis for the system with diffusion are studied. Finally, numerical simulations are provided in order to verify our theoretical results.",10
Dr.Regis Anne W,119,3,3,Design and implementation issues of clustering in wireless sensor networks,"Sensors have become a very trendy research area during the last few years covering a wide range of applications such as habitat monitoring, military surveillance, information collecting etc... Sensors used for these purposes needs to be deployed very densely and in a random fashion. They should be able to operate without human intervention. Clustering is a technique employed to increase the various capabilities of a sensor network. In this paper we discuss about the design and implementation issues of clustering algorithms employed in sensor networks.",20
Dr.Regis Anne W,119,3,3,ARIMA modelling of predicting COVID-19 infections,"The World Health Organization (WHO) Director-General, Dr.Tedros Adhanom Ghebreyesus on March 11, 2020 declared the novel coronavirus (COVID-19) outbreak a global pandemic the reason being the number of cases outside China increased 13-fold and the number of countries with cases increased threefold. In this paper a time series model to predict short-term prediction of the transmission of the exponentially growing COVID-19 time series is modelled and studied. Auto Regressive Integrated Moving Average (ARIMA) model prediction is performed on the number of cumulative cases over a time period and is validated over Akaike information criterion (AIC) statistics.",20
Dr.Regis Anne W,119,3,3,Improved sensor network lifetime using multiple mobile sinks: A new predetermined trajectory,,20
Dr.Regis Anne W,119,3,3,Mobile entities in wireless sensor networks: comparative study and performance analysis,"Traditionally, wireless sensor network (WSN) was static, but due to the necessity of today's applications, there has been a paradigm shift from a static WSN to dynamic mobile WSN. This dynamism can be realised by adding extra network elements called mobile entities (MEs) like mobile sinks (MSs), mobile cluster heads (MCHs), mobile relays (MRs), mobile sensor nodes (MSNs), mobile agents (MAs) and mobile chargers (MCs) to a static network. The full potential of MEs can be harnessed to yield maximum benefits in static WSN. In this work, first we have analysed the parameters that affect the lifetime when an ME is added to a static network. Second, we present a survey and performance analysis of each of the MEs discussed in literature. Finally, this paper concludes with the simulations and summaries of each of the MEs. This paper intends to spark new interest and development in mobile-assisted WSN.",20
Dr.Regis Anne W,119,3,3,Performance Analysis of Boosting Techniques for Classification and Detection of Malicious Websites,"Phishing is a method of social engineering technique to deceive web users to capture sensitive information like user name and password in websites without the knowledge of the end user. The end user provides information about their personal and financial thinking it’s the authenticated service provider. URL meaning the"" Uniform Resource Locator"" that identifies an address to a file in the server. The URLs can be categorized as benign or malicious. Malicious URLs are created for the purpose of attacking to create loss and poses great threat to the victims. Machine Learning approaches offer a wide range of algorithms to detect malicious websites. It considers the URL as a set of features of Lexical, Host based and Content features to train a model to classify it as malicious or benign. Boosting is a collection of algorithms that combine the weaklearning classifiers to build strong Classifiers. In this paper boosting algorithms are exploited to the study of URL detection as malicious or benign. Boosting algorithms such as LGBM, XGBoost and Gradient Boosting are used for predicting phishing URL is presented. Feature selection to identify the important features is performed. The selected features are then classified by Random Forest Classifier to give an accuracy of 99%.",20
Dr.Regis Anne W,119,3,3,IoT enabled temperature sensing system of molten metal in welding,"The control of temperature in welding is essential to maintain the quality of metal joints. Due to current fluctuations and instrument errors, the quality of joint may be affected. The excess of temperature or molten stage may leads to change the effect of micro structure. An automatic temperature sensing system is needed to eliminate this problem. It is fulfilled through Internet of Things (IoT) based temperature sensing on molten metal in welding. The temperature sensors, micro controller, LAN/Wireless communications and server are used to enhance the automatic temperature sensing on molten metal in welding process. The experimentation is conducted on arc welding of mild steel. The quality characteristics and optimization studied through Taguchi method.",20
Dr.Regis Anne W,119,3,3,Energy-efficient mobility heuristics for maximizing network lifetime in robotic wireless sensor networks,"In a static wireless sensor networks (WSN), the fundamental issue is the formation of energy hole in the sink's immediate locality. The solution to the energy-hole problem can be resolved by incorporating mobile entities like mobile robot (MR) into the network. This chapter proposes three strategies that exploits the mobility of the MR to overcome the energy-hole problem resulting in optimized energy usage across the network and thus maximized network lifetime. Firstly, the energy hole problem using MR is formulated as an optimization model to maximize the sojourn time of the MR at each node and a MR-ranking heuristic that ranks the critical node to be serviced is proposed. Secondly, MR-optimal scheme that finds the optimal path for the MR is formulated and designed. Thirdly, Multi-MR cooperation approach is proposed where multiple MR's collaborate to service the critical nodes. Adequate experiments have …",20
Dr.Regis Anne W,119,3,3,An autonomous moving heuristic for mobile sink based on feasible sojourn regions to maximise network lifetime in wireless sensor networks,"Most of the research in wireless sensor networks (WSN) concerns the maximisation of network lifetime by avoiding the formation of energy hole in the sink neighbourhood. The energy hole formation incurs heavy casualties on network lifetime which results in early failure of the entire network. This is because of the premature death of sensors in the sink’s immediate locality which can be postponed by exploiting sink mobility. In this work, first we have given an analytical formulation of the problem, a centralised approach. Second, a distributed and localised LED (load, energy and density) heuristic is proposed where an energy-wise region for the mobile sink to sojourn is decided based on a collective formula derived from load, energy and density profiles of a sensor and its neighbours. Extensive simulations in MATLAB reveals that the proposed method effectively increases the network lifetime by 300% over other …",20
Dr.Regis Anne W,119,3,3,Mobile Entities in Wireless Sensor Networks: Theory and Performance Analysis,"Wireless Sensor Network (WSN) is a collection of intelligent sensors that can communicate to form a self-organizing network and can function without human intervention for a long amount of time. Traditionally, WSN was static, but due to the necessity of today’s applications, there has been a paradigm shift from a static WSN to dynamic WSN. This dynamism can be realized by adding mobility to static WSN. Mobility can be added by introducing extra elements called Mobile Entities (MEs) like Mobile Sinks (MSs), Mobile Cluster Heads (MCHs), Mobile Relays (MRs) and Mobile Sensor Nodes (MSNs). Adding MEs to WSN has attracted much research interests because it can significantly improve the capability and functionality of the WSN by making it flexible to failures, ease data collection, increase energy efficiency, enhance connectivity, improve coverage and prolong network lifetime, so the full potential of MEs can be harnessed to yield maximum benefits in static WSN. The goal of this paper is to present a comparative study and performance analysis of few of the possible MEs in literature and based on the results and analysis the best ME can be chosen for the desired application.",20
Dr.Regis Anne W,119,3,3,Utilising multiple mobile sinks to improve wireless sensor network lifetime,"The benefits of utilising mobile sinks have been well accepted in various recent research papers. Mobile sinks are entities used for data collection from the sensor nodes in the network. Rather than placing the sink as static which may lead to an earlier demise of the network the mobile sinks in contrast are made to move along the network area. In this paper, we propose usage of multiple mobile sinks that changes their location accordingly to our proposed pathway. The pathway is engineered in a way so that it tries to distribute the load fairly among the sensor nodes in the network thereby intensively increasing the network lifetime. We have considered both constant and adaptive stopping time for sinks and have also formulated a linear programming model which optimises the sensor network lifetime.",20
Dr.Regis Anne W,119,3,3,Phishing URL Detection Based on Deep Learning Techniques,"In the digital era, online communication has seen tremendous growth worldwide for the past decade. Over the last years, the web has seen a massive growth, and due to pandemic, the usage has increased a lot. In today's scenario, all types of transactions are done through the web, which was previously thought to be impossible. This has led the Internet users becoming targets of cyber threats. Among all the cyber‐attack available, phishing is the most common technique to capture sensitive information like user name and password in websites without the knowledge of the end user. Report by antiphishing working states that the phishing attacks have doubled over the course of the year 2020. Due to the pandemic, the online usage has seen a tremendous growth ever before. Internet has become the mode of phishing is a form of cyber‐attack that has laid the path for hackers to obtain …",20
